,State,Year,Population,CO2 Emissions (Millions of tonnes),PPP,GDP,Average Salary,Average Disposable Income,Violent Crimes Committed,Unemployment Rate,Hospital Count,Traffic Fatalities,Air Quality Index,Violent Crimes Per Capita,Hospitals Per Capita
1093,Kansas,1988,2454795,70.79783652413236,,,16520.0,14662.0,,4.49,,,27.571428571428573,,
1094,Kansas,1989,2466184,68.81693991965793,,,17414.0,15349.0,,4.15,,,31.0,,
1095,Kansas,1990,2477574,68.87445588862386,,,18436.0,16315.0,,4.25,,,25.0,,
1096,Kansas,1991,2498658,67.78069850228447,,,18957.0,16840.0,,4.45,,,27.11111111111111,,
1097,Kansas,1992,2519742,65.2945805672677,,,20105.0,17960.0,,4.57,,,30.11111111111111,,
1098,Kansas,1993,2540827,71.35185513097471,,,20836.0,18567.0,,4.94,,,26.75,,
1099,Kansas,1994,2561911,71.58628577904015,,,21579.0,19190.0,,4.78,,,28.555555555555557,,
1100,Kansas,1995,2582996,69.51973102542831,,,22321.0,19743.0,,4.36,,,26.6,,
1101,Kansas,1996,2604080,74.59073816640465,,,23645.0,20820.0,,4.25,,,27.923076923076923,,
1102,Kansas,1997,2625164,71.20160591398387,,108792.9,24932.0,21797.0,,3.79,,,26.0,,
1103,Kansas,1998,2646249,70.05928715877324,,112625.7,26201.0,22874.0,,3.68,,,29.25,,
1104,Kansas,1999,2667333,73.21448692687805,,115486.4,26871.0,23438.0,,3.48,131.0,,38.3,,4.911272795710172
1105,Kansas,2000,2688418,75.79034552799477,,118840.9,28166.0,24519.0,,3.78,129.0,,37.81818181818182,,4.798360969164765
1106,Kansas,2001,2704888,71.81013767522096,,119474.1,29047.0,25399.0,,4.27,133.0,,36.0,,4.917024290839398
1107,Kansas,2002,2721358,76.2756926830618,,121050.5,29218.0,26072.0,,5.08,132.0,,36.46666666666667,,4.850519483287388
1108,Kansas,2003,2737828,78.76878873526617,,123486.7,30029.0,27082.0,,5.55,134.0,,37.75,,4.8943907360140955
1109,Kansas,2004,2754298,76.5613307893294,,124793.2,30748.0,27766.0,,5.51,134.0,,33.375,,4.865123526938625
1110,Kansas,2005,2770768,73.02270004696976,,129588.2,32340.0,28908.0,,5.07,131.0,1149.0,37.0625,,4.7279310285090625
1111,Kansas,2006,2787238,72.83427540468182,,136135.8,35411.0,31484.0,,4.42,129.0,,36.3125,,4.628237703418223
1112,Kansas,2007,2803708,79.01385092502497,,143586.6,37748.0,33334.0,,4.23,128.0,,36.357142857142854,,4.565382700338266
1113,Kansas,2008,2820178,74.9734190156583,89.865,147265.0,41060.0,36471.0,11118.0,4.61,132.0,,34.6,394.2304351001958,4.680555624503135
1114,Kansas,2009,2836648,73.11143203135191,91.814,141902.5,39382.0,35876.0,10889.0,6.89,133.0,,32.4,383.86856599761404,4.6886324986392385
1115,Kansas,2010,2853118,72.55520689292122,92.993,143870.1,39821.0,36135.0,10471.0,6.93,130.0,,35.642857142857146,367.0019957113586,4.556418626919742
1116,Kansas,2011,2861594,70.57110240093112,92.786,147836.8,42889.0,38606.0,10078.0,6.38,132.0,,37.642857142857146,352.181336695562,4.612813697540601
1117,Kansas,2012,2870070,65.92814109036483,93.313,150077.1,44913.0,40541.0,10254.0,5.72,131.0,,36.69230769230769,357.27351597696224,4.564348604737864
1118,Kansas,2013,2878546,69.47900653285691,92.63,150702.9,45669.0,40946.0,9698.0,5.3,130.0,,33.92307692307692,336.90620195056806,4.516168926951315
1119,Kansas,2014,2887022,70.04019468306406,93.188,154110.1,46289.0,41501.0,9726.0,4.51,133.0,1377.0,34.0,336.8869374739784,4.606823224762403
1120,Kansas,2015,2895499,64.1926588937142,92.873,158602.6,46597.0,41719.0,10865.0,4.15,131.0,1475.0,33.72727272727273,375.23756699622413,4.524263348044672
1121,Kansas,2016,2903975,62.2380603000134,92.132,164643.7,46717.0,41866.0,9881.0,4.02,131.0,1444.0,33.90909090909091,340.2577501528078,4.51105811861328
1122,Kansas,2017,2912451,58.68208749067286,91.563,166273.6,48271.0,43314.0,10440.0,3.62,144.0,1567.0,34.81818181818182,358.4609663819237,4.944289191474809
1123,Kansas,2018,2920927,62.51704855184878,92.508,169796.9,50282.0,45114.0,11259.0,3.36,139.0,1465.0,35.72727272727273,385.45982148817825,4.758763228249114
1124,Kansas,2019,2929403,60.16418835757182,92.764,169562.3,52156.0,46703.0,11069.0,3.28,138.0,1524.0,34.27272727272727,377.85856025954774,4.710857468228168
1125,Kansas,2020,2937880,57.40983610139602,92.264,168056.8,55100.0,49517.0,11550.0,5.85,135.0,1698.0,35.0,393.1406320203684,4.595150244393916
1126,Kansas,2021,2959368,59.51744676877472,91.247,172782.4,59013.0,52409.0,12343.0,3.31,135.0,1963.0,39.54545454545455,417.08229594967577,4.561784813514237
1127,Kansas,2022,2967049,62.14673651487222,89.676,177470.1,62313.0,54395.0,12219.0,2.67,135.0,1995.0,38.72727272727273,411.82333018430097,4.5499754132810075
1128,Kansas,2023,2974000,57.65968878095737,89.965,183795.6,65869.0,58883.0,12196.0,3.869244526696093,136.0,1857.3267326732748,40.72727272727273,410.08742434431747,4.572965702757229
1129,Kansas,2024,2980195,56.35363863506063,88.82148392868112,185720.9,68038.0,60733.0,12472.337185633252,3.7801827012244757,136.0,1903.6166902404511,36.72727272727273,418.5074193344144,4.563459773605419
1130,Kansas,2025,2985607,54.99549631735135,87.88615325640421,186438.2191698011,66459.23191857338,59276.53684103489,12747.35920386156,3.6874714927816967,137.0,1949.906647807642,39.73789625201243,426.9603870791287,4.588681631574417
1131,Kansas,2026,2990207,53.58526182778587,86.8567445029039,189139.1825229302,68499.53427195549,61078.85948050022,12935.191912480164,3.591110901365937,137.0,1996.1966053748183,40.243470517976675,432.5851659259765,4.581622610073483
1132,Kansas,2027,2993969,52.12293516637874,85.73325766818016,191835.87281807698,70581.48074007034,62916.277139782906,13139.70687179279,3.491100926976287,137.0,2042.4865629420092,40.764768572138564,438.8725090938747,4.575865681975999
1133,Kansas,2028,2996865,50.608516333129955,84.5156927522039,194528.2900552526,72705.53554606438,64789.13201248646,13351.920341036632,3.3874415696154756,137.0,2088.7765205092,41.3017904144981,445.5295897892174,4.571443825464277
1134,Kansas,2029,2998868,49.042005328054074,83.20404975500423,197216.43423444964,74872.16291666031,66697.76629316807,13567.66763677384,3.280132829282593,138.0,2135.0664780763764,41.85453604506256,452.42630341761753,4.601736388530605
1135,Kansas,2030,2999950,47.42340215116565,81.79832867658115,199900.3053556718,77081.82707548141,68642.52217566967,13785.002944979002,3.16917470597582,138.0,2181.3564356435672,42.42300546382103,459.5077566285772,4.600076667944466
1136,Kentucky,1960,3038156,,,,1651.0,1494.0,,,,,,,
1137,Kentucky,1961,3056211,,,,1750.0,1593.0,,,,,,,
1138,Kentucky,1962,3074266,,,,1844.0,1666.0,,,,,,,
1139,Kentucky,1963,3092321,,,,1928.0,1745.0,,,,,,,
1140,Kentucky,1964,3110376,,,,1990.0,1811.0,,,,,,,
1141,Kentucky,1965,3128431,,,,2150.0,1953.0,,,,,,,
1142,Kentucky,1966,3146486,,,,2345.0,2107.0,,,,,,,
1143,Kentucky,1967,3164541,,,,2518.0,2274.0,,,,,,,
1144,Kentucky,1968,3182596,,,,2733.0,2444.0,,,,,,,
1145,Kentucky,1969,3200651,,,,3037.0,2669.0,,,,,,,
1146,Kentucky,1970,3218706,86.3274074044027,,,3261.0,2896.0,,,,,,,
1147,Kentucky,1971,3262913,88.48345788226837,,,3476.0,3116.0,,,,,,,
1148,Kentucky,1972,3307120,94.1556628629062,,,3801.0,3361.0,,,,,,,
1149,Kentucky,1973,3351327,94.493666740721,,,4227.0,3780.0,,,,,,,
1150,Kentucky,1974,3395534,95.24805050904742,,,4698.0,4121.0,,,,,,,
1151,Kentucky,1975,3439741,91.2653251432809,,,5039.0,4517.0,,,,,,,
1152,Kentucky,1976,3483948,101.0398362631669,,,5536.0,4938.0,,5.42,,,,,
1153,Kentucky,1977,3528155,101.5761663895777,,,6135.0,5425.0,,4.85,,,,,
1154,Kentucky,1978,3572362,102.8473341965329,,,6769.0,5962.0,,5.05,,,,,
1155,Kentucky,1979,3616569,102.7070886502118,,,7535.0,6631.0,,5.53,,,,,
1156,Kentucky,1980,3660777,103.8569756766073,,,8154.0,7211.0,,8.0,,,37.333333333333336,,
1157,Kentucky,1981,3663228,103.2073611950883,,,9051.0,7957.0,,8.59,,,38.193548387096776,,
1158,Kentucky,1982,3665680,98.45151925967444,,,9607.0,8471.0,,10.82,,,47.0,,
1159,Kentucky,1983,3668132,100.532532736169,,,9951.0,8830.0,,11.27,,,47.83870967741935,,
1160,Kentucky,1984,3670584,105.1784257912635,,,11101.0,9944.0,,9.07,,,42.411764705882355,,
1161,Kentucky,1985,3673036,107.9395175525865,,,11584.0,10330.0,,9.0,,,39.05263157894737,,
1162,Kentucky,1986,3675488,111.3047869848877,,,11932.0,10640.0,,9.26,,,39.05,,
1163,Kentucky,1987,3677940,113.1253414342352,,,12583.0,11162.0,,8.28,,,45.26315789473684,,
1164,Kentucky,1988,3680392,123.2490917949288,,,13733.0,12237.0,,7.45,,,40.95454545454545,,
1165,Kentucky,1989,3682844,119.3789925547973,,,14770.0,13071.0,,6.34,,,38.4,,
1166,Kentucky,1990,3685296,120.4683021566945,,,15610.0,13786.0,,6.04,,,36.666666666666664,,
1167,Kentucky,1991,3720943,120.1489944852126,,,16359.0,14535.0,,7.32,,,35.354838709677416,,
1168,Kentucky,1992,3756590,124.0748903677132,,,17397.0,15463.0,,6.89,,,35.06060606060606,,
1169,Kentucky,1993,3792237,134.5634494442193,,,17855.0,15853.0,,6.19,,,36.4054054054054,,
1170,Kentucky,1994,3827885,132.4366464765478,,,18584.0,16458.0,,5.35,,,39.13513513513514,,
1171,Kentucky,1995,3863532,137.8957491541736,,,19283.0,17011.0,,5.4,,,39.62162162162162,,
1172,Kentucky,1996,3899179,139.06520081709,,,20279.0,17847.0,,5.38,,,36.833333333333336,,
1173,Kentucky,1997,3934827,142.9038162535709,,155770.4,21369.0,18710.0,,5.22,,,35.666666666666664,,
1174,Kentucky,1998,3970474,141.3018045063079,,160810.1,22433.0,19587.0,,4.51,,,40.567567567567565,,
1175,Kentucky,1999,4006121,146.0769896994627,,165761.9,23189.0,20243.0,,4.49,105.0,,49.86842105263158,,2.6209892312289123
1176,Kentucky,2000,4041769,146.9862720832582,,161101.0,24815.0,21739.0,,4.14,105.0,,45.0,,2.597872367272845
1177,Kentucky,2001,4071528,150.8839335133199,,161316.4,25564.0,22379.0,,5.21,103.0,,44.5945945945946,,2.529762781933466
1178,Kentucky,2002,4101288,150.961116592841,,165435.3,26053.0,23224.0,,5.79,104.0,,43.71052631578947,,2.535788757092894
1179,Kentucky,2003,4131048,147.4210620858609,,170481.9,26661.0,23938.0,,6.19,103.0,,44.0,,2.4933140452495346
1180,Kentucky,2004,4160808,154.0027927308006,,175344.6,28030.0,25319.0,,5.5,105.0,,42.388888888888886,,2.523548310808862
1181,Kentucky,2005,4190568,155.8438070680475,,182017.9,29104.0,26110.0,,5.88,105.0,2405.0,47.05882352941177,,2.505626922173796
1182,Kentucky,2006,4220327,158.5585941098107,,186332.6,30476.0,27316.0,,5.72,104.0,,43.93939393939394,,2.464264025038818
1183,Kentucky,2007,4250087,158.3150827340856,,185790.0,31529.0,28111.0,,5.37,104.0,,51.09090909090909,,2.4470087318212546
1184,Kentucky,2008,4279847,155.6671498194998,89.803,186515.9,32830.0,29309.0,12318.0,6.52,105.0,,46.75,287.8140269967595,2.45335872987983
1185,Kentucky,2009,4309607,145.7581376012165,88.492,178112.8,32198.0,29360.0,10881.0,10.77,104.0,,42.5625,252.48241893054288,2.4132130841628947
1186,Kentucky,2010,4339367,152.810638656247,90.358,186720.6,33187.0,30208.0,10347.0,10.27,106.0,,47.1875,238.44491604420645,2.442752595021348
1187,Kentucky,2011,4356013,150.96040622167,90.413,188389.8,34607.0,31242.0,10371.0,9.38,106.0,,45.7,238.0846889116263,2.4334178984314327
1188,Kentucky,2012,4372660,140.3874369491416,90.646,192060.1,35630.0,32256.0,9683.0,8.2,106.0,,45.172413793103445,221.44415527390652,2.424153718789021
1189,Kentucky,2013,4389307,139.305367904634,90.845,196698.0,35758.0,32120.0,9235.0,7.92,106.0,,41.44827586206897,210.39767781109867,2.4149598102844023
1190,Kentucky,2014,4405954,139.9536622732938,91.025,196795.8,37225.0,33398.0,9486.0,6.42,104.0,2622.0,41.793103448275865,215.29956962782634,2.360442256092551
1191,Kentucky,2015,4422601,130.8948751378778,90.699,199487.1,38766.0,34604.0,9899.0,5.23,103.0,2962.0,42.607142857142854,223.82756210655225,2.3289462467900677
1192,Kentucky,2016,4439248,126.2414890164546,90.648,201007.2,39319.0,35054.0,10476.0,5.03,103.0,3194.0,43.57142857142857,235.98591473150407,2.3202127927973386
1193,Kentucky,2017,4455895,116.2583403766834,90.031,203564.0,40403.0,36142.0,10472.0,4.77,109.0,3264.0,43.32142857142857,235.01451448025594,2.4461976774587373
1194,Kentucky,2018,4472542,122.2086919383797,89.074,205940.1,41658.0,37432.0,9878.0,4.2,105.0,3051.0,41.74074074074074,220.85874207553556,2.3476582221027775
1195,Kentucky,2019,4489189,114.2098282257142,89.591,211783.1,43466.0,39013.0,10095.0,4.1,104.0,3121.0,42.629629629629626,224.87357961538265,2.3166767984150365
1196,Kentucky,2020,4505836,100.7713375824038,89.084,206049.6,47052.0,42645.0,12231.0,6.45,104.0,3950.0,38.42307692307692,271.447962153971,2.3081177388613345
1197,Kentucky,2021,4583047,110.792729332622,89.256,215133.2,51769.0,46701.0,12305.0,4.42,104.0,4373.0,41.46153846153846,268.4895005440703,2.2692326742448854
1198,Kentucky,2022,4610835,109.6009105548738,89.391,219755.6,52615.0,46466.0,10066.0,3.91,104.0,4193.0,41.88461538461539,218.31186759014363,2.255556748398067
1199,Kentucky,2023,4638837,115.20155945557053,90.468,224418.0,55063.0,49477.0,10464.0,5.186682084506174,105.0,4017.356435643538,43.92,225.57378066959456,2.26349837254467
1200,Kentucky,2024,4667060,112.49678998455056,88.93914642849268,229885.4,57526.0,51708.0,10814.929053950065,5.105222016671178,105.0,4129.079679396498,41.416666666666664,231.7289482875743,2.2498103731256935
1201,Kentucky,2025,4695511,109.66188482771395,88.63241575620486,227445.55982866138,55536.12589812279,49937.751997590065,10849.971308505978,5.0222122845675585,105.0,4240.802923149458,42.53750197466434,231.0711509036179,2.2361783413988383
1202,Kentucky,2026,4724198,106.6968439850607,88.2951486693637,230320.669744052,57205.48266029358,51450.530061364174,9764.97417765538,4.937652888195771,105.0,4352.526166902389,42.43379598676074,206.70120468395652,2.222599476143887
1203,Kentucky,2027,4753128,103.60166745661991,87.92734516794735,233223.1927999407,58907.14424943924,52992.61532390118,8960.28623501648,4.851543827554451,105.0,4464.2494106553495,42.32222862754497,188.51346387087577,2.209071584017935
1204,Kentucky,2028,4782308,100.37635524236248,87.5290052519631,236153.12899632752,60641.43985748291,54564.297434449196,8701.733038655017,4.763885102644963,105.0,4575.9726544082805,42.20279989701157,181.9567672900829,2.1955925883485548
1205,Kentucky,2029,4811745,97.02090734228841,87.10012892140367,239110.4783332199,62408.69867873192,56165.866042256355,8507.914125309035,4.674676713465942,105.0,4687.695898161241,42.075509795171456,176.8155653574542,2.182160525963034
1206,Kentucky,2030,4841446,93.5353237563977,86.64071617629816,242095.2408106178,64209.24990487099,57797.6107968092,8327.332906061434,4.583918660018753,105.0,4799.419141914172,41.940358322020984,172.00094571046407,2.16877354410232
1207,Louisiana,1960,3257022,,,,1715.0,1566.0,,,,,,,
1208,Louisiana,1961,3295450,,,,1770.0,1616.0,,,,,,,
1209,Louisiana,1962,3333878,,,,1841.0,1677.0,,,,,,,
1210,Louisiana,1963,3372307,,,,1944.0,1762.0,,,,,,,
1211,Louisiana,1964,3410735,,,,2036.0,1865.0,,,,,,,
1212,Louisiana,1965,3449164,,,,2174.0,1994.0,,,,,,,
1213,Louisiana,1966,3487592,,,,2369.0,2140.0,,,,,,,
1214,Louisiana,1967,3526020,,,,2576.0,2334.0,,,,,,,
1215,Louisiana,1968,3564449,,,,2805.0,2521.0,,,,,,,
1216,Louisiana,1969,3602877,,,,2975.0,2655.0,,,,,,,
1217,Louisiana,1970,3641306,144.6774882717282,,,3195.0,2893.0,,,,,,,
1218,Louisiana,1971,3697765,147.2910780234259,,,3427.0,3107.0,,,,,,,
1219,Louisiana,1972,3754224,155.9413825440089,,,3698.0,3330.0,,,,,,,
1220,Louisiana,1973,3810684,169.5253745258563,,,4098.0,3701.0,,,,,,,
1221,Louisiana,1974,3867143,172.8721232093596,,,4620.0,4135.0,,,,,,,
1222,Louisiana,1975,3923603,160.3124900824327,,,5113.0,4627.0,,,,,,,
1223,Louisiana,1976,3980062,183.3155553087431,,,5672.0,5077.0,,6.64,,,,,
1224,Louisiana,1977,4036521,205.6276519402289,,,6234.0,5563.0,,6.93,,,,,
1225,Louisiana,1978,4092981,213.1848717726155,,,7029.0,6227.0,,6.8,,,,,
1226,Louisiana,1979,4149440,207.7910810779599,,,7846.0,6895.0,,6.65,,,,,
1227,Louisiana,1980,4205900,198.3501030788255,,,8850.0,7749.0,,7.05,,,31.125,,
1228,Louisiana,1981,4207307,198.4233557710153,,,10053.0,8730.0,,8.44,,,39.36363636363637,,
1229,Louisiana,1982,4208714,181.5382531757874,,,10649.0,9393.0,,10.22,,,35.81818181818182,,
1230,Louisiana,1983,4210121,169.6554686371762,,,11018.0,9834.0,,11.55,,,33.10526315789474,,
1231,Louisiana,1984,4211529,175.6878538188006,,,11693.0,10488.0,,10.21,,,31.72222222222222,,
1232,Louisiana,1985,4212936,165.0965691911293,,,12161.0,10897.0,,11.44,,,37.46153846153846,,
1233,Louisiana,1986,4214343,174.64050701883,,,12177.0,11056.0,,12.52,,,38.53846153846154,,
1234,Louisiana,1987,4215751,176.2980079219356,,,12376.0,11213.0,,11.82,,,42.333333333333336,,
1235,Louisiana,1988,4217158,183.512144301142,,,13250.0,12055.0,,10.59,,,38.13333333333333,,
1236,Louisiana,1989,4218565,187.6753080626891,,,14168.0,12805.0,,7.86,,,33.05263157894737,,
1237,Louisiana,1990,4219973,191.5040022836697,,,15363.0,13869.0,,6.23,,,35.94736842105263,,
1238,Louisiana,1991,4244873,190.7590624296364,,,16091.0,14561.0,,7.24,,,31.55,,
1239,Louisiana,1992,4269773,197.9127446875588,,,17051.0,15502.0,,7.83,,,33.95238095238095,,
1240,Louisiana,1993,4294673,200.9465620973312,,,17791.0,16155.0,,7.46,,,34.30434782608695,,
1241,Louisiana,1994,4319574,205.8451773460263,,,18816.0,17059.0,,7.65,,,33.90909090909091,,
1242,Louisiana,1995,4344474,206.7401362272551,,,19601.0,17729.0,,6.87,,,35.91304347826087,,
1243,Louisiana,1996,4369374,212.8528872514455,,,20370.0,18247.0,,6.46,,,35.18181818181818,,
1244,Louisiana,1997,4394275,221.1004288329999,,202386.5,21307.0,18972.0,,5.88,,,36.31818181818182,,
1245,Louisiana,1998,4419175,207.7061669307737,,209356.6,22265.0,19854.0,,5.52,,,37.333333333333336,,
1246,Louisiana,1999,4444075,205.9451360008074,,213475.3,22677.0,20293.0,,4.98,122.0,,45.833333333333336,,2.7452281970938834
1247,Louisiana,2000,4468976,220.3687523093155,,206556.1,23907.0,21391.0,,5.15,123.0,,48.11538461538461,,2.7523083587828623
1248,Louisiana,2001,4475415,198.4624859845122,,210534.7,25630.0,22933.0,,5.6,125.0,,45.7037037037037,,2.793037070305212
1249,Louisiana,2002,4481855,203.8972842369244,,214856.1,26281.0,23928.0,,5.99,128.0,,42.7037037037037,,2.855960311076552
1250,Louisiana,2003,4488294,200.914053245223,,223576.0,26987.0,24818.0,,6.28,127.0,,45.48148148148148,,2.82958291056691
1251,Louisiana,2004,4494734,207.1386903052478,,234620.8,27983.0,25835.0,,5.7,131.0,,43.55555555555556,,2.914521749229209
1252,Louisiana,2005,4501174,201.240024999704,,249560.9,29970.0,27607.0,,7.06,128.0,3072.0,49.57142857142857,,2.843702554044789
1253,Louisiana,2006,4507613,209.8818295248203,,247139.7,33627.0,30569.0,,4.13,132.0,,49.875,,2.9283791665344827
1254,Louisiana,2007,4514053,210.4138341461322,,234216.4,36208.0,32616.0,,4.09,129.0,,47.34782608695652,,2.8577422551308103
1255,Louisiana,2008,4520492,203.9374041790977,91.436,237061.6,38328.0,34439.0,28032.0,4.67,130.0,,44.95652173913044,620.1094925065678,2.8757931658766345
1256,Louisiana,2009,4526932,193.1501010671326,90.144,241868.8,36803.0,33867.0,26795.0,6.79,128.0,,43.65217391304348,591.9019768797058,2.827522039208895
1257,Louisiana,2010,4533372,203.3135344410094,92.131,253466.9,38067.0,35121.0,24160.0,7.52,126.0,,47.34782608695652,532.9366308346193,2.7793880581606807
1258,Louisiana,2011,4545810,207.5290401640243,92.69,241235.9,38966.0,35738.0,23913.0,7.43,127.0,,47.31818181818182,526.0448632916906,2.793781526284645
1259,Louisiana,2012,4558249,196.7591165612587,92.878,242416.8,40662.0,37094.0,21818.0,6.77,124.0,,45.95454545454545,478.6487091863564,2.720342833399404
1260,Louisiana,2013,4570687,188.4382468598751,92.889,236482.3,40996.0,37138.0,22920.0,6.42,122.0,,43.40909090909091,501.4563456215663,2.669182991528407
1261,Louisiana,2014,4583126,185.7346460102717,93.373,243042.9,42533.0,38502.0,24061.0,6.25,122.0,2344.0,43.72727272727273,524.9910214120231,2.6619385982405896
1262,Louisiana,2015,4595564,184.8314248541149,92.81,239584.1,42484.0,38554.0,24855.0,6.29,120.0,2578.0,41.5,540.8476522141787,2.61121377049694
1263,Louisiana,2016,4608003,188.2814338024938,93.58,235554.2,42132.0,38154.0,26166.0,6.07,118.0,2710.0,41.86363636363637,567.8381719803568,2.560762221725984
1264,Louisiana,2017,4620441,192.6274229496445,92.392,239830.7,43486.0,39588.0,25378.0,5.11,163.0,2780.0,41.0,549.2549304276366,3.527801783422838
1265,Louisiana,2018,4632880,194.0433019822012,90.769,245220.3,45465.0,41612.0,24302.0,4.82,158.0,2781.0,39.90909090909091,524.5549204814284,3.410405622420611
1266,Louisiana,2019,4645318,194.4846528509106,91.156,246674.4,47015.0,42873.0,24915.0,4.62,155.0,2916.0,40.68181818181818,536.3464890885834,3.3366929885101513
1267,Louisiana,2020,4657757,182.4723092555467,91.152,228951.3,50133.0,46402.0,28097.0,8.67,159.0,3711.0,38.27272727272727,603.2302672724232,3.41366026608945
1268,Louisiana,2021,4674453,187.8626392607312,91.389,237839.2,54948.0,50264.0,27725.0,5.6,160.0,4489.0,39.31818181818182,593.1175262645704,3.4228603860173585
1269,Louisiana,2022,4689828,191.7695603499558,90.465,236854.1,55661.0,49851.0,26428.0,3.62,159.0,4320.0,41.22727272727273,563.5174680180169,3.390316233345871
